SETTLEMENTDATE,TD,RRP,hour_sin,hour_cos,day_sin,day_cos,TD_LoTrend,TD_LoSeason,TD_Svmd_Imf1,TD_Svmd_Imf2,TD_Svmd_Imf_Error
2025-07-01 00:00:00,8402.124545454544,177.63363636363636,0.0,1.0,0.7818314824680298,0.6234898018587336,8824.634814734134,-422.5102692795899,9011.782795455034,-103.05459857837488,-506.6036514221141
2025-07-01 01:00:00,8046.325833333333,168.055,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,8959.970322484209,-913.6444891508754,9019.751668909279,-226.97172644225157,-746.4541091336932
2025-07-01 02:00:00,7680.744166666666,144.36833333333334,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,9089.545253268094,-1408.8010866014274,9151.74108352369,-307.2968891783539,-1163.7000276786684
2025-07-01 03:00:00,7461.802500000001,120.12166666666667,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,9212.918536691222,-1751.1160366912218,9391.044174563682,-288.105206433119,-1641.1364681305613
2025-07-01 04:00:00,7594.689166666667,117.57333333333334,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9329.77607648477,-1735.0869098181029,9688.860304178024,-123.19236638351487,-1970.9787711278423
2025-07-01 05:00:00,8092.9175,128.6275,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,9439.979878969694,-1347.0623789696947,9975.695743128876,165.95175594983147,-2048.729999078707
2025-07-01 06:00:00,9238.318333333335,173.6475,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,9543.588221095783,-305.269887762448,10181.383659569234,440.6203734720364,-1383.6856997079358
2025-07-01 07:00:00,10478.425833333333,246.76916666666668,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,9640.841234698504,837.5845986348286,10259.225666229593,513.2236885117931,-294.02352140805306
2025-07-01 08:00:00,10786.131666666666,129.26833333333335,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,9732.10233783453,1054.0293288321354,10206.35644142058,318.6205543955524,261.1546708505339
2025-07-01 09:00:00,10756.775833333333,158.20583333333335,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,9817.795401503607,938.9804318297265,10068.391066508206,-7.715484023146244,696.1002508482743
2025-07-01 10:00:00,10787.999166666666,92.70416666666667,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,9898.398773659324,889.6003930073421,9922.73480184259,-264.13020924454054,1129.3945740686177
2025-07-01 11:00:00,10880.443333333335,151.99833333333333,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,9974.479988058887,905.9633452744474,9848.92353095899,-371.8733907660967,1403.3931931404422
2025-07-01 12:00:00,11002.1025,251.37666666666667,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,10046.748518217022,955.3539817829787,9899.868510813536,-389.3726780657457,1491.6066672522102
2025-07-01 13:00:00,11222.834166666667,285.90500000000003,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,10116.12583660516,1106.7083300615068,10083.873527236201,-358.6262989741467,1497.5869384046127
2025-07-01 14:00:00,11300.62,267.54583333333335,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,10183.815128769429,1116.8048712305717,10360.756006039464,-214.7952709612245,1154.65926492176
2025-07-01 15:00:00,11574.2975,251.5225,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,10251.232542230393,1323.0649577696076,10651.381255981307,97.48588225206339,825.4303617666301
2025-07-01 16:00:00,12288.609166666667,245.97416666666666,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,10319.174046548871,1969.435120117796,10859.519582768056,457.85083893630826,971.238744962302
2025-07-01 17:00:00,12947.839166666667,298.56333333333333,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,10383.952903375546,2563.8862632911205,10903.168619850276,616.0067800012457,1428.6637668151452
2025-07-01 18:00:00,12885.783333333333,279.8066666666667,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,10428.209868111853,2457.5734652214796,10744.511203375554,439.1395941470797,1702.1325358106988
2025-07-01 19:00:00,12316.685833333335,215.1483333333333,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,10377.008040649047,1939.6777926842879,10403.289412192307,63.54432812882016,1849.8520930122068
2025-07-01 20:00:00,11671.659166666666,171.30583333333334,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,10313.988318830376,1357.6708478362907,9946.21574876272,-239.838345612728,1965.2817635166757
2025-07-01 21:00:00,10713.397500000001,138.47166666666666,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,10239.609400765745,473.78809923425615,9462.076697117667,-313.132209811673,1564.4530126940062
2025-07-01 22:00:00,9809.223333333333,125.50999999999999,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,10154.902550600129,-345.6792172667956,9037.710285993418,-201.30298850988243,972.8160358497971
2025-07-01 23:00:00,9124.685833333333,88.455,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,10061.83499086974,-937.1491575364071,8741.738722323766,-54.63634826978365,437.5834592793508
2025-07-02 00:00:00,8599.676666666666,89.82083333333333,0.0,1.0,0.9749279121818236,-0.22252093395631434,9963.31552167635,-1363.6388550096835,8616.526097610526,3.7060801602201834,-20.555511104079415
2025-07-02 01:00:00,8090.215833333333,89.9475,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,9862.861849886574,-1772.6460165532417,8675.968824864472,-60.264521106649894,-525.4884704244896
2025-07-02 02:00:00,7642.556666666667,86.0575,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,9764.226149009686,-2121.669482343019,8905.896441792467,-190.7866277734518,-1072.5531473523479
2025-07-02 03:00:00,7411.576666666667,82.71916666666667,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,9671.385233333207,-2259.80856666654,9265.324870059914,-270.7443064246801,-1583.0038969685675
2025-07-02 04:00:00,7505.990833333333,79.015,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,9588.32244190539,-2082.331608572056,9689.5590637819,-186.31312589671066,-1997.2551045518558
2025-07-02 05:00:00,7958.943333333334,96.73750000000001,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,9518.516507900944,-1559.5731745676103,10098.266201360308,75.90353540878718,-2215.2264034357604
2025-07-02 06:00:00,9090.065833333334,158.02666666666667,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,9464.579029152925,-374.5131958195907,10410.616195538663,375.83603357972396,-1696.3863957850535
2025-07-02 07:00:00,10298.855833333333,191.23083333333332,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,9428.051087268013,870.8047460653197,10566.399916923048,506.2231645198727,-773.7672481095888
2025-07-02 08:00:00,10521.890000000001,98.6425,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,9409.159647055658,1112.7303529443434,10546.74409143772,377.2816743849161,-402.1357658226352
2025-07-02 09:00:00,10228.264166666666,56.57,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,9406.491088682766,821.7730779839003,10382.53586913899,99.74003343196921,-254.01173590429426
2025-07-02 10:00:00,9632.0725,38.3975,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,9416.647192939607,215.4253070603936,10143.312821119744,-143.22355290952143,-368.0167682102219
2025-07-02 11:00:00,9145.754166666668,64.0625,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,9434.322496257788,-288.56832959112035,9912.314790573237,-276.4144400336264,-490.14618387294286
2025-07-02 12:00:00,8835.985,24.159166666666664,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,9453.256505808658,-617.2715058086578,9759.470992459359,-345.4622829736523,-578.0237094857057
